0,1118588074060021761,2019-04-17 18:52:33,NO_QUERY,realdonaldtrump,RT @WhiteHouse: LIVE NOW: President Trump at the White House Opportunity Zones Conference https://t.co/whaCFJdEiK
0,1118548389652774914,2019-04-17 16:14:52,NO_QUERY,realdonaldtrump,....in my conversation yesterday with President @EmmanuelMacron of France. I also wished both Pope Francis and Pres\xe2\x80\xa6 https://t.co/MM51VwUYu8
0,1118548388352598016,2019-04-17 16:14:52,NO_QUERY,realdonaldtrump,Just had a wonderful conversation with @Pontifex Francis offering condolences from the People of the United States\xe2\x80\xa6 https://t.co/j8wYTHscXn
0,1118480533854543881,2019-04-17 11:45:14,NO_QUERY,realdonaldtrump,"Democrats in Congress must return from their Vacations and change the Immigration Laws, or the Border, despite the\xe2\x80\xa6 https://t.co/CGIB957pgG"
0,1118477897356992512,2019-04-17 11:34:45,NO_QUERY,realdonaldtrump,"Wow! FBI made 11 payments to Fake Dossier\xe2\x80\x99s discredited author, Trump hater Christopher Steele. @OANN\xe2\x80\xa6 https://t.co/J5usyBMMnq"
0,1118370255091507201,2019-04-17 04:27:01,NO_QUERY,realdonaldtrump,"On Trumps ICC Win, Dems and Republicans See Eye to Eye | RealClearPolitics https://t.co/6S6mP6yH3A"
0,1118329590857048064,2019-04-17 01:45:26,NO_QUERY,realdonaldtrump,"RT @charliekirk11: It is miraculous that Trump not only beat the Bush dynasty, 16 Republicans, the FBI, the media, voter fraud cheaters, th\xe2\x80\xa6"
0,1118324360383746050,2019-04-17 01:24:39,NO_QUERY,realdonaldtrump,I believe it will be Crazy Bernie Sanders vs. Sleepy Joe Biden as the two finalists to run against maybe the best E\xe2\x80\xa6 https://t.co/qHn7CkEoq2
0,1118321122624331776,2019-04-17 01:11:47,NO_QUERY,realdonaldtrump,"Bernie Sanders and wife should pay the Pre-Trump Taxes on their almost $600,000 in income. He is always complaining\xe2\x80\xa6 https://t.co/OCaJ6IfulO"
0,1118317574301863936,2019-04-17 00:57:41,NO_QUERY,realdonaldtrump,Many Trump Fans &amp; Signs were outside of the @FoxNews Studio last night in the now thriving (Thank you President Tru\xe2\x80\xa6 https://t.co/vB5NyPTyI0
0,1118282780633382912,2019-04-16 22:39:26,NO_QUERY,realdonaldtrump,Just signed a critical bill to formalize drought contingency plans for the Colorado River. Thanks to @SenMcSallyAZ\xe2\x80\xa6 https://t.co/OU80bg9EUK
0,1118227380789817345,2019-04-16 18:59:17,NO_QUERY,realdonaldtrump,No Collusion - No Obstruction! https://t.co/cbFOEEyLtM
0,1118212755918589952,2019-04-16 18:01:11,NO_QUERY,realdonaldtrump,"I will be in Green Bay, Wisconsin on Saturday, April 27th at the Resch Center \xe2\x80\x94 7:00pm (CDT). Big crowd expected!\xe2\x80\xa6 https://t.co/w8k4V1m0xk"
0,1118155023849017345,2019-04-16 14:11:46,NO_QUERY,realdonaldtrump,"So weird to watch Crazy Bernie on @FoxNews. Not surprisingly, @BretBaier and the \xe2\x80\x9caudience\xe2\x80\x9d was so smiley and nice.\xe2\x80\xa6 https://t.co/MsOz4iMVNi"
0,1118145749148209153,2019-04-16 13:34:55,NO_QUERY,realdonaldtrump,No Collusion - No Obstruction!
0,1118137564173565955,2019-04-16 13:02:23,NO_QUERY,realdonaldtrump,"A must read, Andy McCarthy\xe2\x80\x99s column today, \xe2\x80\x9cDirty dealings of dirt devils who concocted Trump-Russia probe.\xe2\x80\x9d The gr\xe2\x80\xa6 https://t.co/zttKbbJrJa"
0,1117910111236681728,2019-04-15 21:58:34,NO_QUERY,realdonaldtrump,God bless the people of France!
0,1117909721766174720,2019-04-15 21:57:02,NO_QUERY,realdonaldtrump,The forgotten voters of the 2016 Election are now doing great. The Steel Industry is rebuilding and expanding at a\xe2\x80\xa6 https://t.co/0YZQjgK2RG
0,1117844987293487104,2019-04-15 17:39:48,NO_QUERY,realdonaldtrump,So horrible to watch the massive fire at Notre Dame Cathedral in Paris. Perhaps flying water tankers could be used\xe2\x80\xa6 https://t.co/chuLADsVgU
0,1117843954437767168,2019-04-15 17:35:41,NO_QUERY,realdonaldtrump,"Spoke to @TigerWoods to congratulate him on the great victory he had in yesterday\xe2\x80\x99s @TheMasters, &amp; to inform him th\xe2\x80\xa6 https://t.co/mPv0qzTIba"
0,1117829011860787200,2019-04-15 16:36:19,NO_QUERY,realdonaldtrump,Heading to the Great State of Minnesota!
0,1117826076774789126,2019-04-15 16:24:39,NO_QUERY,realdonaldtrump,"....Since there was no Collusion, why was there an Investigation in the first place! Answer - Dirty Cops, Dems and Crooked Hillary!"
0,1117825163234426882,2019-04-15 16:21:01,NO_QUERY,realdonaldtrump,"The Mueller Report, which was written by 18 Angry Democrats who also happen to be Trump Haters (and Clinton Support\xe2\x80\xa6 https://t.co/gDIQBA33Iq"
0,1117821219875594240,2019-04-15 16:05:21,NO_QUERY,realdonaldtrump,"Those Illegal Immigrants who can no longer be legally held (Congress must fix the laws and loopholes) will be, subj\xe2\x80\xa6 https://t.co/xGxp17T5Dy"
